JS_ID,Job_ID
83158,65681
83158,39491
83158,51451
83158,77441
83158,60090
83158,78824
83158,13748
83158,26405
83158,62704
83158,23385
83158,22620
83158,50055
83158,2820
83158,13148
83158,3228
83158,17936
83158,14531
83158,49612
83158,97386
83158,8862
83158,42451
83158,43875
83158,98151
83158,48244
83158,85851
83158,6346
83158,13512
83158,92548
83158,3086
83158,86289
83158,90997
83158,23594
83158,70282
83158,24548
83158,78229
83158,34924
83158,16722
83158,28928
83158,83163
83158,33181
83158,4071
83158,51810
83158,19091
83158,31024
83158,86538
83158,32541
83158,98615
83158,75920
83158,84595
83158,96472
83158,59054
83158,40753
83158,37654
83158,37512
83158,25316
83158,41743
83158,46828
83158,79834
83158,58660
83158,52905
83158,42819
83158,95408
83158,39383
83158,37840
83158,28935
83158,99792
83158,36296
83158,90219
83158,14299
83158,75375
83158,28136
83158,12104
83158,66626
83158,10513
83158,19147
83158,28714
83158,57782
83158,45185
83158,7025
83158,12407
83158,11038
83158,63620
83158,86833
83158,76145
83158,82993
83158,72270
83158,34076
83158,7536
83158,56407
83158,62851
83158,57589
83158,92100
83158,20445
83158,39993
83158,87993
83158,21831
83158,62826
83158,97754
83158,31910
83158,85617
83158,85038
83158,27660
83158,10424
83158,63531
83158,30692
83158,73539
83158,51334
83158,697
83158,94637
83158,10958
83158,21236
83158,1711
83158,80200
83158,44128
92005,2885
92005,84230
92005,28680
92005,63867
92005,20082
92005,79650
92005,43092
92005,44305
92005,3805
92005,72594
92005,92369
92005,8013
92005,58424
92005,22340
92005,78428
92005,11125
92005,13914
92005,98684
92005,80519
92005,29884
92005,48721
92005,71870
92005,46061
92005,92655
92005,27254
92005,49679
92005,57494
92005,14421
92005,53082
92005,31024
92005,88950
92005,48898
92005,87941
92005,98521
92005,26261
92005,55814
92005,96149
92005,26544
92005,88953
92005,86161
92005,9053
92005,28935
92005,39501
92005,14299
92005,38798
92005,99290
92005,70600
92005,6815
92005,79589
92005,51956
92005,12333
92005,18882
92005,3101
92005,62789
92005,45506
92005,34076
92005,11238
92005,5059
92005,33249
92005,88089
92005,85617
92005,10424
92005,18064
92005,73539
92005,80686
92005,33252
36363,90965
36363,40029
36363,59135
36363,70434
36363,69427
36363,38932
36363,48196
36363,73798
36363,78824
36363,3617
36363,23385
36363,47172
36363,58143
36363,66992
36363,62707
36363,97386
36363,92655
36363,13285
36363,21793
36363,83163
36363,18674
36363,53082
36363,19091
36363,4177
36363,42635
36363,73295
36363,50883
36363,74421
36363,47292
36363,86997
36363,37212
36363,89757
36363,57173
36363,5943
36363,76900
36363,1349
36363,88953
36363,81743
36363,84280
36363,80842
36363,93464
36363,95265
36363,19147
36363,73973
36363,70600
36363,38589
36363,57837
36363,78665
36363,11038
36363,63777
36363,1674
36363,8628
36363,75529
36363,37787
36363,98306
36363,34076
36363,10188
36363,39310
36363,38591
36363,68607
36363,99757
36363,92966
36363,16216
36363,99454
36363,89249
36363,9169
36363,90808
36363,46196
36363,5062
36363,94637
36363,1711
73896,12999
73896,84230
73896,73918
73896,695
73896,15989
73896,14613
73896,88731
73896,2126
73896,20082
73896,59135
73896,81332
73896,43092
73896,77939
73896,3805
73896,10428
73896,30965
73896,39824
73896,81015
73896,53548
73896,39079
73896,11960
73896,79095
73896,20460
73896,95594
73896,10520
73896,10564
73896,24302
73896,89592
73896,8287
73896,26312
73896,50426
73896,73445
73896,9150
73896,92155
73896,65538
73896,39080
73896,57289
73896,91642
73896,78373
73896,22648
73896,77441
73896,60090
73896,26165
73896,3617
73896,23385
73896,94556
73896,82739
73896,62707
73896,27671
73896,2820
73896,29628
73896,72277
73896,6262
73896,36215
73896,91
73896,47066
73896,12812
73896,54361
73896,71346
73896,94560
73896,84786
73896,74853
73896,63871
73896,34274
73896,46061
73896,38505
73896,34524
73896,86289
73896,17740
73896,27522
73896,24548
73896,13285
73896,22807
73896,57494
73896,16722
73896,14421
73896,63112
73896,22528
73896,74365
73896,96691
73896,65746
73896,54974
73896,66075
73896,80321
73896,82093
73896,31024
73896,71128
73896,25706
73896,88950
73896,48391
73896,37195
73896,4177
73896,84595
73896,59054
73896,91374
73896,42635
73896,73295
73896,71951
73896,25316
73896,56254
73896,85606
73896,39809
73896,47292
73896,72364
73896,48612
73896,61309
73896,96149
73896,82847
73896,15096
73896,11766
73896,21036
73896,95408
73896,36851
73896,14765
73896,75444
73896,11733
73896,4272
73896,39351
73896,1349
73896,26761
73896,47187
73896,73704
73896,81743
73896,53495
73896,14240
73896,20149
73896,36296
73896,47884
73896,8982
73896,35999
73896,58578
73896,97247
73896,42923
73896,85542
73896,36422
73896,66626
73896,76511
73896,19147
73896,28714
73896,27266
73896,7339
73896,12237
73896,82703
73896,6927
73896,43946
73896,13613
73896,85262
73896,44949
73896,78665
73896,57782
73896,77841
73896,64317
73896,81307
73896,36956
73896,45770
73896,44244
73896,8628
73896,21855
73896,2584
73896,4312
73896,59844
73896,4232
73896,85225
73896,78591
73896,3101
73896,60228
73896,93507
73896,72598
73896,17736
73896,76145
73896,33196
73896,67921
73896,52708
73896,10188
73896,56489
73896,60549
73896,61238
73896,55334
73896,32176
73896,28282
73896,84098
73896,69661
73896,88089
73896,79138
73896,998
73896,31910
73896,24072
73896,4809
73896,16216
73896,65334
73896,99454
73896,89249
73896,53352
73896,73873
73896,42374
73896,64575
73896,61976
73896,91043
73896,90307
73896,89642
73896,80572
73896,95180
73896,17930
73896,75733
73896,51334
73896,46196
73896,85528
73896,697
73896,74088
73896,52110
73896,33470
73896,1711
73896,59530
73896,97957
69975,1064
69975,94649
69975,43561
69975,91845
69975,88731
69975,36078
69975,43735
69975,8980
69975,3545
69975,34874
69975,10428
69975,83129
69975,1272
69975,46159
69975,39079
69975,25310
69975,49983
69975,46068
69975,58914
69975,58245
69975,39080
69975,57289
69975,77441
69975,39274
69975,62803
69975,68169
69975,26405
69975,7697
69975,47172
69975,86807
69975,94556
69975,69711
69975,474
69975,67649
69975,18765
69975,46099
69975,94560
69975,42451
69975,66501
69975,13875
69975,27254
69975,92866
69975,43175
69975,21793
69975,54129
69975,81052
69975,12242
69975,95994
69975,29822
69975,40753
69975,34808
69975,37654
69975,3793
69975,50883
69975,67349
69975,61309
69975,6525
69975,82639
69975,26544
69975,53770
69975,65295
69975,47820
69975,86161
69975,87379
69975,47187
69975,41473
69975,59817
69975,80842
69975,62293
69975,93464
69975,30170
69975,71569
69975,76793
69975,2997
69975,85542
69975,62837
69975,36422
69975,76511
69975,99290
69975,13613
69975,77964
69975,28799
69975,23664
69975,62224
69975,24497
69975,10692
69975,6463
69975,4312
69975,33196
69975,74499
69975,72270
69975,49942
69975,56489
69975,7536
69975,1829
69975,58681
69975,38591
69975,20445
69975,84098
69975,17526
69975,9835
69975,42982
69975,88486
69975,72466
69975,84551
69975,96211
69975,27660
69975,52703
69975,42374
69975,13395
69975,90650
69975,90307
69975,39496
69975,85528
69975,652
69975,30776
69975,97957
7487,12376
7487,54084
7487,39243
7487,28620
7487,53926
7487,57372
7487,63867
7487,88731
7487,40029
7487,20082
7487,81332
7487,7612
7487,64451
7487,66638
7487,83129
7487,91713
7487,95594
7487,50802
7487,8013
7487,60979
7487,7959
7487,59292
7487,76017
7487,60211
7487,39491
7487,88776
7487,60090
7487,78824
7487,3617
7487,10079
7487,47172
7487,86807
7487,66992
7487,8309
7487,39301
7487,62707
7487,63866
7487,27671
7487,474
7487,91
7487,47722
7487,39863
7487,30205
7487,1862
7487,6
7487,97323
7487,42102
7487,86289
7487,27522
7487,64747
7487,1608
7487,14421
7487,27199
7487,21793
7487,96691
7487,19487
7487,46692
7487,4071
7487,5199
7487,82093
7487,86538
7487,22110
7487,53881
7487,7021
7487,59063
7487,84024
7487,42635
7487,3793
7487,68416
7487,73346
7487,13122
7487,86997
7487,67349
7487,58660
7487,68658
7487,18276
7487,82847
7487,60670
7487,34016
7487,42819
7487,16012
7487,53770
7487,11775
7487,26761
7487,49068
7487,47187
7487,73704
7487,81743
7487,41473
7487,59817
7487,92622
7487,99792
7487,62293
7487,95853
7487,6594
7487,44976
7487,8796
7487,56747
7487,30481
7487,58159
7487,66626
7487,76511
7487,3
7487,83902
7487,99290
7487,64039
7487,27266
7487,37372
7487,6090
7487,43746
7487,12407
7487,62224
7487,68857
7487,10353
7487,63777
7487,48609
7487,1674
7487,8628
7487,4312
7487,85225
7487,78591
7487,72598
7487,76145
7487,3913
7487,90546
7487,55184
7487,74499
7487,49942
7487,34076
7487,62851
7487,92100
7487,39310
7487,17185
7487,29290
7487,33450
7487,8697
7487,42982
7487,88486
7487,21831
7487,65163
7487,4809
7487,92966
7487,73409
7487,65334
7487,18064
7487,99454
7487,82704
7487,89249
7487,52638
7487,7137
7487,80572
7487,95180
7487,66677
7487,20515
7487,25838
7487,90808
7487,33470
7487,59530
32999,54084
32999,41477
32999,39243
32999,12999
32999,99322
32999,99710
32999,37711
32999,14210
32999,73945
32999,59121
32999,90113
32999,7612
32999,3805
32999,87810
32999,30965
32999,59176
32999,5957
32999,68556
32999,58424
32999,50015
32999,9150
32999,51846
32999,29923
32999,68169
32999,26405
32999,7697
32999,66992
32999,7685
32999,3228
32999,90375
32999,80519
32999,48721
32999,63951
32999,54361
32999,74853
32999,90997
32999,23594
32999,13285
32999,21793
32999,80887
32999,7926
32999,19451
32999,11158
32999,98615
32999,24070
32999,15889
32999,94363
32999,48898
32999,59063
32999,16425
32999,49424
32999,71951
32999,47292
32999,59338
32999,82814
32999,47881
32999,11766
32999,95408
32999,62943
32999,39351
32999,47187
32999,92622
32999,39888
32999,93464
32999,42923
32999,58159
32999,10513
32999,56359
32999,64039
32999,28714
32999,9239
32999,29040
32999,78665
32999,57782
32999,12407
32999,67009
32999,11038
32999,22436
32999,29704
32999,49942
32999,45506
32999,10188
32999,56489
32999,7536
32999,18841
32999,56407
32999,62851
32999,58681
32999,43081
32999,17185
32999,74594
32999,42982
32999,61825
32999,2677
32999,85038
32999,73409
32999,63531
32999,64575
32999,9169
32999,89642
32999,88311
32999,89096
32999,89967
32999,94637
32999,74088
32999,33252
86796,1064
86796,53643
86796,40029
86796,20082
86796,79650
86796,7612
86796,66638
86796,51625
86796,25310
86796,74059
86796,58424
86796,54857
86796,60211
86796,88776
86796,34274
86796,98151
86796,38505
86796,82969
86796,1332
86796,90997
86796,17740
86796,28928
86796,51810
86796,59063
86796,91374
86796,68416
86796,13122
86796,96507
86796,6525
86796,58660
86796,15096
86796,52905
86796,11766
86796,21036
86796,11733
86796,9076
86796,9053
86796,47187
86796,14240
86796,92622
86796,28136
86796,97247
86796,6856
86796,12104
86796,30481
86796,29040
86796,29811
86796,19851
86796,68857
86796,12599
86796,3101
86796,97900
86796,56407
86796,61238
86796,6374
86796,58681
86796,57589
86796,82741
86796,27856
86796,10424
86796,99454
86796,93387
86796,64575
86796,16219
86796,47458
86796,52110
86796,80200
59391,70994
59391,94791
59391,53926
59391,53548
59391,38335
59391,46068
59391,35573
59391,29210
59391,88384
59391,60388
59391,11125
59391,88776
59391,60090
59391,10079
59391,64607
59391,80519
59391,49612
59391,89332
59391,39863
59391,50886
59391,38505
59391,96678
59391,70282
59391,92866
59391,63112
59391,28928
59391,14290
59391,88161
59391,88950
59391,49424
59391,25316
59391,74421
59391,29982
59391,46828
59391,64757
59391,55319
59391,88953
59391,9588
59391,9053
59391,39888
59391,15956
59391,99173
59391,78995
59391,69725
59391,8796
59391,38798
59391,94730
59391,77841
59391,12407
59391,62224
59391,68857
59391,2584
59391,18445
59391,43081
59391,28112
59391,40557
59391,79138
59391,87993
59391,31910
59391,84551
59391,37022
59391,16219
59391,5062
59391,94637
59391,44128
24552,12376
24552,41477
24552,39243
24552,50797
24552,94791
24552,84230
24552,99710
24552,25155
24552,15989
24552,49558
24552,14340
24552,50306
24552,3545
24552,3805
24552,34874
24552,64451
24552,66638
24552,55515
24552,1272
24552,30965
24552,92369
24552,70392
24552,53548
24552,11960
24552,25310
24552,79095
24552,50802
24552,64417
24552,24302
24552,74059
24552,10563
24552,68556
24552,48196
24552,7959
24552,76017
24552,69995
24552,60388
24552,24848
24552,73798
24552,91642
24552,39491
24552,51451
24552,77441
24552,60090
24552,78824
24552,29923
24552,13748
24552,63014
24552,3003
24552,50055
24552,39301
24552,63866
24552,474
24552,80519
24552,48721
24552,97386
24552,5949
24552,34053
24552,63951
24552,54361
24552,80996
24552,68964
24552,74853
24552,66501
24552,63871
24552,98151
24552,48244
24552,84441
24552,38505
24552,42102
24552,96678
24552,90997
24552,23594
24552,74600
24552,70282
24552,92866
24552,62153
24552,49806
24552,97475
24552,16722
24552,63112
24552,22528
24552,28928
24552,80887
24552,75147
24552,46692
24552,83163
24552,62515
24552,7926
24552,36854
24552,65746
24552,86538
24552,45216
24552,22110
24552,71128
24552,113
24552,48898
24552,7021
24552,15718
24552,84595
24552,59063
24552,34808
24552,16425
24552,37654
24552,42723
24552,70511
24552,50883
24552,24353
24552,47292
24552,29982
24552,82814
24552,46428
24552,6525
24552,54466
24552,96149
24552,72929
24552,72410
24552,14765
24552,4272
24552,14425
24552,53770
24552,65295
24552,1349
24552,15566
24552,49068
24552,73704
24552,37840
24552,14240
24552,92622
24552,78675
24552,99792
24552,47884
24552,26074
24552,69725
24552,97247
24552,6856
24552,78374
24552,12104
24552,8796
24552,44348
24552,10513
24552,56359
24552,19147
24552,63028
24552,99290
24552,70600
24552,45925
24552,17354
24552,57782
24552,7025
24552,29811
24552,64317
24552,81307
24552,36956
24552,96932
24552,37787
24552,78591
24552,76145
24552,90546
24552,49233
24552,67921
24552,66713
24552,43081
24552,17185
24552,28282
24552,29290
24552,79138
24552,33450
24552,998
24552,65163
24552,90034
24552,72466
24552,24072
24552,41543
24552,85038
24552,99757
24552,99473
24552,16291
24552,92282
24552,52703
24552,91319
24552,37022
24552,93387
24552,73873
24552,73539
24552,42374
24552,91043
24552,90650
24552,89096
24552,20515
24552,90808
24552,1318
24552,46196
24552,52110
24552,80200
24552,59530
15322,84844
15322,41477
15322,46602
15322,94791
15322,84230
15322,695
15322,6420
15322,88731
15322,40029
15322,14210
15322,84178
15322,20082
15322,16021
15322,50306
15322,81332
15322,95607
15322,64416
15322,22517
15322,34874
15322,10428
15322,1503
15322,1272
15322,81015
15322,46159
15322,46461
15322,53548
15322,39079
15322,95763
15322,8013
15322,5957
15322,65268
15322,8287
15322,48196
15322,35573
15322,58914
15322,60388
15322,24848
15322,9150
15322,92155
15322,39080
15322,65681
15322,51055
15322,26165
15322,22620
15322,72277
15322,14531
15322,47066
15322,8862
15322,54361
15322,80996
15322,68964
15322,39863
15322,1862
15322,31336
15322,48244
15322,62905
15322,65271
15322,38505
15322,13512
15322,30860
15322,25460
15322,96678
15322,49679
15322,13285
15322,22807
15322,85293
15322,48489
15322,28928
15322,19487
15322,99057
15322,72188
15322,54974
15322,51810
15322,5199
15322,29358
15322,82093
15322,61524
15322,88950
15322,113
15322,48391
15322,37195
15322,48898
15322,75920
15322,59063
15322,91374
15322,37654
15322,98521
15322,39809
15322,84822
15322,72364
15322,29982
15322,53695
15322,95970
15322,37212
15322,61309
15322,47881
15322,57173
15322,60670
15322,34016
15322,11766
15322,21947
15322,14765
15322,21026
15322,88953
15322,9588
15322,34448
15322,87456
15322,37840
15322,28935
15322,26618
15322,99792
15322,36296
15322,14299
15322,48302
15322,76793
15322,74988
15322,99173
15322,42987
15322,78995
15322,69725
15322,21334
15322,78374
15322,12104
15322,58159
15322,70679
15322,36422
15322,19147
15322,63028
15322,99290
15322,64039
15322,7339
15322,12237
15322,45925
15322,43946
15322,48745
15322,44949
15322,48790
15322,62224
15322,24497
15322,10692
15322,63620
15322,4925
15322,1674
15322,59844
15322,12599
15322,57242
15322,86833
15322,60228
15322,29704
15322,33196
15322,7536
15322,1829
15322,79102
15322,33249
15322,39310
15322,28112
15322,38591
15322,48933
15322,29290
15322,74594
15322,88486
15322,31910
15322,41543
15322,4809
15322,30568
15322,27660
15322,12515
15322,91319
15322,93387
15322,73539
15322,64575
15322,9169
15322,61976
15322,52638
15322,78277
15322,66677
15322,32666
15322,35079
15322,20515
15322,85528
15322,80686
15322,74888
15322,33470
15322,1711
15322,44128
18181,40696
18181,2885
18181,73918
18181,94649
18181,28680
18181,57372
18181,91845
18181,22551
18181,59135
18181,3805
18181,72594
18181,64451
18181,1503
18181,70434
18181,11960
18181,10520
18181,5957
18181,1795
18181,47260
18181,54857
18181,39274
18181,23385
18181,58143
18181,63014
18181,66992
18181,94556
18181,26030
18181,90375
18181,72277
18181,14531
18181,6262
18181,47722
18181,68964
18181,39863
18181,42451
18181,9915
18181,62905
18181,34524
18181,42102
18181,64775
18181,17740
18181,22799
18181,88855
18181,97475
18181,48489
18181,34924
18181,96691
18181,28928
18181,51181
18181,21092
18181,80999
18181,91832
18181,53082
18181,51810
18181,66075
18181,71128
18181,12242
18181,48391
18181,40753
18181,44313
18181,84024
18181,42635
18181,70511
18181,98521
18181,46828
18181,60670
18181,82639
18181,5943
18181,76900
18181,11733
18181,1349
18181,9588
18181,9053
18181,73704
18181,37840
18181,81743
18181,78675
18181,26618
18181,47884
18181,28136
18181,76327
18181,2997
18181,35999
18181,95265
18181,56747
18181,58159
18181,66626
18181,63028
18181,18165
18181,6815
18181,38589
18181,78665
18181,4027
18181,57967
18181,62224
18181,77942
18181,61326
18181,10692
18181,45770
18181,12333
18181,11038
18181,12599
18181,3101
18181,49942
18181,45506
18181,77844
18181,10188
18181,1829
18181,11238
18181,29290
18181,45696
18181,87993
18181,21831
18181,61825
18181,65163
18181,35093
18181,4809
18181,99757
18181,99473
18181,12515
18181,10424
18181,73409
18181,93387
18181,9169
18181,91043
18181,13395
18181,80572
18181,35079
20457,12376
20457,39243
20457,84230
20457,94649
20457,14613
20457,36078
20457,37624
20457,94916
20457,61726
20457,43092
20457,10428
20457,30965
20457,78355
20457,49983
20457,5957
20457,46068
20457,42452
20457,73733
20457,39491
20457,77441
20457,3193
20457,40875
20457,62803
20457,29628
20457,90375
20457,89332
20457,5949
20457,39863
20457,30205
20457,9915
20457,65271
20457,92548
20457,49679
20457,78229
20457,65472
20457,1608
20457,48489
20457,14290
20457,19487
20457,75147
20457,80999
20457,91832
20457,72188
20457,65432
20457,81052
20457,88161
20457,53881
20457,59054
20457,97287
20457,63663
20457,73295
20457,62444
20457,29982
20457,8669
20457,47212
20457,11766
20457,4272
20457,53770
20457,47820
20457,93735
20457,1349
20457,88953
20457,47187
20457,53495
20457,29682
20457,78675
20457,26618
20457,26074
20457,6594
20457,99173
20457,76511
20457,64039
20457,50519
20457,61025
20457,57782
20457,7025
20457,28799
20457,12407
20457,62224
20457,67009
20457,79515
20457,19851
20457,22436
20457,48609
20457,85225
20457,55184
20457,49942
20457,77844
20457,69125
20457,79102
20457,2677
20457,18808
20457,27660
20457,82704
20457,63531
20457,64575
20457,78277
20457,89642
20457,65114
20457,20515
20457,1318
20457,697
20457,30776
20457,74888
20457,1711
60860,97522
60860,2885
60860,50797
60860,84230
60860,94649
60860,53643
60860,28680
60860,65887
60860,29759
60860,2126
60860,90113
60860,81332
60860,44305
60860,72594
60860,66638
60860,83129
60860,30965
60860,92369
60860,70434
60860,95594
60860,65268
60860,7959
60860,88384
60860,62725
60860,50015
60860,98463
60860,65538
60860,51846
60860,4731
60860,11125
60860,60090
60860,40875
60860,26165
60860,23385
60860,7697
60860,64607
60860,58143
60860,86807
60860,43461
60860,89624
60860,50055
60860,39301
60860,27671
60860,2820
60860,3228
60860,67649
60860,17936
60860,49195
60860,30614
60860,16081
60860,39863
60860,1862
60860,74853
60860,13875
60860,41019
60860,45177
60860,84441
60860,13512
60860,82969
60860,64775
60860,78765
60860,92866
60860,64747
60860,34924
60860,16722
60860,84059
60860,74365
60860,28928
60860,62515
60860,53082
60860,58876
60860,27455
60860,12242
60860,61524
60860,12138
60860,4177
60860,75920
60860,84024
60860,34808
60860,37654
60860,63663
60860,42723
60860,73346
60860,13122
60860,74421
60860,19152
60860,46828
60860,37212
60860,91314
60860,54466
60860,47881
60860,5943
60860,16012
60860,4272
60860,14425
60860,65295
60860,47820
60860,21026
60860,86161
60860,37840
60860,29682
60860,78675
60860,93464
60860,76793
60860,15956
60860,2997
60860,87505
60860,26638
60860,42987
60860,97247
60860,6856
60860,42923
60860,8796
60860,56747
60860,18165
60860,28714
60860,27266
60860,57837
60860,85262
60860,17354
60860,48790
60860,90275
60860,23664
60860,21683
60860,36956
60860,11038
60860,98306
60860,85225
60860,17736
60860,74499
60860,67921
60860,34076
60860,52708
60860,10188
60860,56489
60860,73855
60860,55334
60860,39310
60860,69661
60860,65896
60860,88089
60860,17526
60860,29290
60860,9835
60860,45696
60860,87993
60860,65163
60860,85617
60860,41543
60860,16216
60860,27660
60860,63531
60860,80759
60860,7137
60860,17930
60860,89967
60860,51334
60860,85528
60860,5062
60860,94637
60860,25417
60860,10958
60860,30776
60860,74888
60860,33470
60860,1711
16393,84844
16393,54084
16393,46602
16393,73918
16393,53643
16393,28680
16393,74649
16393,96311
16393,29838
16393,37711
16393,29759
16393,88731
16393,2126
16393,73945
16393,98122
16393,37624
16393,79650
16393,50306
16393,44305
16393,22517
16393,10428
16393,66638
16393,81015
16393,53548
16393,79095
16393,87781
16393,95763
16393,95594
16393,10520
16393,64417
16393,22048
16393,88384
16393,87765
16393,42452
16393,73733
16393,11153
16393,65681
16393,41190
16393,88776
16393,40875
16393,3617
16393,62803
16393,7697
16393,63014
16393,44043
16393,3003
16393,50055
16393,2820
16393,80519
16393,6262
16393,54361
16393,70954
16393,39863
16393,1862
16393,84441
16393,38505
16393,13512
16393,81497
16393,92866
16393,23525
16393,48489
16393,84059
16393,22528
16393,80887
16393,19487
16393,99057
16393,80999
16393,91832
16393,72188
16393,65746
16393,18030
16393,98615
16393,24070
16393,48391
16393,37195
16393,7021
16393,75920
16393,84024
16393,97287
16393,37654
16393,42723
16393,47003
16393,63042
16393,94691
16393,87941
16393,86997
16393,64757
16393,10042
16393,47212
16393,60670
16393,95408
16393,21947
16393,11733
16393,65295
16393,55639
16393,26761
16393,86161
16393,14240
16393,78675
16393,39888
16393,95853
16393,6594
16393,99173
16393,70254
16393,78995
16393,38798
16393,38211
16393,83902
16393,43946
16393,64966
16393,36956
16393,24497
16393,10692
16393,48609
16393,63620
16393,4925
16393,76147
16393,21855
16393,78177
16393,18882
16393,59844
16393,4232
16393,78591
16393,37106
16393,97900
16393,33196
16393,67921
16393,45506
16393,56489
16393,18841
16393,56407
16393,55334
16393,84135
16393,29290
16393,39993
16393,87993
16393,62826
16393,90034
16393,35093
16393,99473
16393,16291
16393,10424
16393,18064
16393,13373
16393,82704
16393,73539
16393,42374
16393,75733
16393,65114
16393,47458
16393,697
16393,94637
16393,10958
16393,30776
16393,74888
18414,74649
18414,96311
18414,63867
18414,40029
18414,87030
18414,8980
18414,50306
18414,43092
18414,83129
18414,10563
18414,5957
18414,65268
18414,8287
18414,11153
18414,70782
18414,6262
18414,16081
18414,48721
18414,41019
18414,34274
18414,65271
18414,1608
18414,34924
18414,19487
18414,4071
18414,58876
18414,65664
18414,87269
18414,25706
18414,88161
18414,48391
18414,84024
18414,20079
18414,46828
18414,9031
18414,10042
18414,18276
18414,57173
18414,42819
18414,13968
18414,14425
18414,11775
18414,88953
18414,59817
18414,29682
18414,26618
18414,30481
18414,58159
18414,6815
18414,43746
18414,22436
18414,8536
18414,3913
18414,90546
18414,74722
18414,92100
18414,9835
18414,90034
18414,85617
18414,63531
18414,35240
18414,30692
18414,64575
18414,91043
18414,78277
18414,90085
18414,47458
18414,32666
89790,12376
89790,97522
89790,90965
89790,74649
89790,88731
89790,34874
89790,64417
89790,49983
89790,65268
89790,76017
89790,11153
89790,11125
89790,72277
89790,49195
89790,29884
89790,48721
89790,51431
89790,30205
89790,1862
89790,3086
89790,49679
89790,84059
89790,80999
89790,4071
89790,82093
89790,87269
89790,12242
89790,25706
89790,88161
89790,70511
89790,50883
89790,79834
89790,18276
89790,57173
89790,11766
89790,11775
89790,88953
89790,34448
89790,49068
89790,26074
89790,95853
89790,99173
89790,6856
89790,58159
89790,58617
89790,76511
89790,13613
89790,57242
89790,8536
89790,76145
89790,52708
89790,74722
89790,58681
89790,17185
89790,79138
89790,33450
89790,85617
89790,41543
89790,10424
89790,65334
89790,17930
89790,32666
89790,20515
89790,94637
80846,12376
80846,97522
80846,39243
80846,2885
80846,94791
80846,69909
80846,84230
80846,2126
80846,14340
80846,50306
80846,81332
80846,43092
80846,3545
80846,77939
80846,22517
80846,66638
80846,55515
80846,30965
80846,70434
80846,49372
80846,81015
80846,36458
80846,46461
80846,39983
80846,25310
80846,36875
80846,64417
80846,49983
80846,8287
80846,72149
80846,62725
80846,60388
80846,9150
80846,92155
80846,65681
80846,41190
80846,4731
80846,11125
80846,51710
80846,10079
80846,66992
80846,39301
80846,13148
80846,3228
80846,474
80846,72277
80846,36215
80846,16081
80846,54361
80846,68964
80846,74853
80846,43875
80846,6
80846,21230
80846,92866
80846,91223
80846,43175
80846,26935
80846,97475
80846,48489
80846,22528
80846,74365
80846,14290
80846,34523
80846,31024
80846,86538
80846,40584
80846,24070
80846,81052
80846,1198
80846,48391
80846,48898
80846,24234
80846,42723
80846,37512
80846,73295
80846,50883
80846,66004
80846,84822
80846,86997
80846,53695
80846,61309
80846,60670
80846,5943
80846,4272
80846,39383
80846,93735
80846,88953
80846,72659
80846,73704
80846,53495
80846,59817
80846,39888
80846,84280
80846,26618
80846,63297
80846,28136
80846,15956
80846,44976
80846,26638
80846,69725
80846,6856
80846,27266
80846,6927
80846,57782
80846,57967
80846,62224
80846,68857
80846,1674
80846,76147
80846,3913
80846,56407
80846,62851
80846,55334
80846,13278
80846,18218
80846,65896
80846,88089
80846,29290
80846,74594
80846,8697
80846,85617
80846,35093
80846,85038
80846,27660
80846,92282
80846,53352
80846,37022
80846,78277
80846,17930
80846,75733
80846,47458
80846,32666
80846,20515
80846,652
80846,64597
80846,74888
80846,21236
80846,44128
80846,7197
80846,97957
15163,2885
15163,84230
15163,53643
15163,74649
15163,96311
15163,63867
15163,8980
15163,77939
15163,22517
15163,87810
15163,66638
15163,1272
15163,39824
15163,70392
15163,46159
15163,38578
15163,36875
15163,38335
15163,74059
15163,60979
15163,76017
15163,50015
15163,98463
15163,54857
15163,73798
15163,9150
15163,4731
15163,11125
15163,10079
15163,7697
15163,97872
15163,29628
15163,474
15163,63951
15163,71346
15163,39863
15163,66326
15163,50886
15163,48244
15163,92548
15163,1332
15163,34524
15163,30860
15163,19897
15163,26935
15163,21793
15163,7926
15163,91832
15163,82093
15163,98615
15163,61524
15163,25706
15163,88161
15163,28495
15163,24234
15163,42635
15163,49424
15163,37512
15163,70511
15163,87941
15163,71951
15163,62444
15163,50883
15163,66004
15163,96507
15163,47292
15163,59338
15163,86997
15163,46828
15163,67349
15163,61309
15163,9031
15163,6525
15163,60670
15163,21036
15163,72410
15163,5943
15163,36851
15163,14765
15163,75444
15163,4272
15163,53770
15163,93735
15163,34448
15163,9053
15163,47187
15163,14240
15163,78675
15163,26618
15163,99792
15163,36296
15163,47884
15163,63297
15163,8982
15163,28136
15163,30846
15163,12104
15163,44348
15163,58159
15163,76511
15163,99290
15163,28714
15163,43946
15163,13613
15163,17354
15163,78665
15163,45185
15163,90275
15163,28799
15163,20130
15163,67009
15163,1674
15163,85225
15163,76145
15163,69125
15163,1829
15163,56407
15163,55334
15163,58681
15163,32176
15163,92100
15163,2677
15163,16216
15163,92282
15163,10424
15163,65334
15163,86447
15163,63531
15163,64575
15163,90650
15163,78277
15163,89642
15163,17930
15163,47458
15163,32666
15163,90808
15163,697
15163,74088
15163,33252
15163,74888
15163,52110
15163,97957
57572,84844
57572,1064
57572,2885
57572,46602
57572,695
57572,29838
57572,37711
